Date,Rainfall(mm),Temperature(C),Humidity(%)
2002-01-09,0.02,26.92,68.86
2002-01-10,0.01,27.33,66.48
2002-01-11,0.03,27.0,60.83
2002-01-12,0.8,25.8,62.36
2002-01-13,0.0,25.21,52.38
2002-01-14,0.0,24.75,60.13
2002-01-15,0.06,24.83,64.74
2002-01-16,0.0,25.78,64.59
2002-01-17,0.0,25.79,70.37
2002-01-18,0.04,25.31,70.53
2002-01-19,0.0,25.11,69.73
2002-01-20,0.0,25.81,67.3
2002-01-21,0.0,26.43,67.01
2002-01-22,0.0,26.4,70.43
2002-01-23,0.0,27.21,69.89
2002-01-24,0.0,27.28,68.07
2002-01-25,0.0,26.56,62.57
2002-01-26,0.0,25.97,61.79
2002-01-27,0.0,25.15,64.86
2002-01-28,0.0,24.5,69.26
2002-01-29,0.0,24.42,68.92
2002-01-30,0.0,25.64,66.48
2002-01-31,0.0,26.78,57.89
2002-02-01,0.0,27.65,58.46
2002-02-02,0.01,27.31,60.6
2002-02-03,0.03,27.8,66.46
2002-02-04,0.2,26.86,71.36
2002-02-05,0.18,27.86,69.45
2002-02-06,0.4,27.35,73.15
2002-02-07,1.93,27.11,72.17
2002-02-08,2.02,27.25,69.23
2002-02-09,0.59,27.33,69.35
2002-02-10,0.0,27.41,66.04
2002-02-11,0.02,27.35,69.75
2002-02-12,0.01,28.07,64.48
2002-02-13,0.01,28.07,59.36
2002-02-14,0.0,27.91,54.26
2002-02-15,0.0,28.2,54.07
2002-02-16,0.0,27.7,56.87
2002-02-17,0.0,27.94,61.47
2002-02-18,0.01,27.79,60.9
2002-02-19,0.01,27.97,64.45
2002-02-20,0.0,27.63,59.52
2002-02-21,0.0,28.22,55.06
2002-02-22,0.0,28.01,52.69
2002-02-23,0.0,28.25,48.22
2002-02-24,0.0,27.79,45.11
2002-02-25,0.0,27.99,40.31
2002-02-26,0.0,27.97,46.07
2002-02-27,0.0,28.41,52.18
2002-02-28,0.0,28.49,52.81
2002-03-01,0.0,28.93,57.01
2002-03-02,0.0,28.38,56.39
2002-03-03,0.05,28.57,63.14
2002-03-04,0.05,29.06,63.09
2002-03-05,0.0,29.4,61.91
2002-03-06,0.0,28.86,61.53
2002-03-07,0.02,28.85,64.45
2002-03-08,0.0,29.27,59.17
2002-03-09,0.01,28.96,59.51
2002-03-10,0.0,29.77,57.31
2002-03-11,0.03,30.01,56.77
2002-03-12,0.04,29.87,60.56
2002-03-13,0.04,29.48,61.72
2002-03-14,0.03,29.03,64.2
2002-03-15,0.02,28.82,66.98
2002-03-16,0.3,29.53,63.67
2002-03-17,0.25,30.09,60.79
2002-03-18,0.01,30.62,54.87
2002-03-19,0.01,30.36,54.25
2002-03-20,0.03,30.37,52.51
2002-03-21,0.04,29.1,65.33
2002-03-22,0.08,28.98,65.14
2002-03-23,0.02,28.58,66.55
2002-03-24,0.0,28.85,63.99
2002-03-25,0.0,28.84,63.4
2002-03-26,0.01,29.22,63.25
2002-03-27,0.0,29.73,60.11
2002-03-28,0.02,29.85,59.47
2002-03-29,0.0,29.78,60.82
2002-03-30,0.02,29.58,64.32
2002-03-31,0.03,29.62,62.82
2002-04-01,0.03,28.95,66.86
2002-04-02,0.0,28.84,63.61
2002-04-03,0.0,28.73,64.95
2002-04-04,0.14,28.66,64.25
2002-04-05,0.06,29.17,61.63
2002-04-06,0.05,29.82,63.32
2002-04-07,0.1,29.82,64.09
2002-04-08,1.91,29.59,63.92
2002-04-09,1.37,29.53,66.12
2002-04-10,0.1,29.66,67.5
2002-04-11,0.37,29.08,70.93
2002-04-12,2.15,29.38,68.25
2002-04-13,1.02,28.48,71.63
2002-04-14,0.31,28.44,71.01
2002-04-15,0.04,29.73,64.81
2002-04-16,0.11,29.35,66.94
2002-04-17,0.05,30.09,65.28
2002-04-18,0.05,30.25,65.58
2002-04-19,0.05,30.36,63.45
2002-04-20,0.05,29.9,65.23
2002-04-21,0.36,29.72,67.94
2002-04-22,1.05,28.66,72.43
2002-04-23,2.19,29.86,68.25
2002-04-24,3.5,29.2,74.57
2002-04-25,0.35,29.6,71.04
2002-04-26,0.15,29.8,69.54
2002-04-27,0.27,29.88,68.7
2002-04-28,0.36,30.39,64.71
2002-04-29,0.37,30.39,65.66
2002-04-30,0.17,30.28,66.72
2002-05-01,0.09,30.57,64.43
2002-05-02,0.25,31.51,60.82
2002-05-03,1.03,30.1,67.64
2002-05-04,1.67,29.13,76.31
2002-05-05,0.67,29.01,76.04
2002-05-06,1.47,27.76,81.14
2002-05-07,1.65,28.38,78.23
2002-05-08,0.75,29.43,73.68
2002-05-09,0.57,29.43,73.41
2002-05-10,4.95,28.93,77.64
2002-05-11,2.17,28.71,79.15
2002-05-12,0.57,29.36,76.69
2002-05-13,50.46,29.08,79.39
2002-05-14,18.87,28.21,80.37
2002-05-15,1.53,28.4,83.0
2002-05-16,16.61,27.77,87.37
2002-05-17,26.84,26.77,91.23
2002-05-18,21.4,26.29,90.69
2002-05-19,9.28,26.94,84.92
2002-05-20,6.69,26.62,84.78
2002-05-21,2.69,27.21,81.57
2002-05-22,0.69,27.28,80.54
2002-05-23,0.46,27.46,82.17
2002-05-24,0.58,27.47,81.99
2002-05-25,3.94,27.64,81.88
2002-05-26,1.45,27.46,82.8
2002-05-27,1.71,27.57,82.06
2002-05-28,9.76,26.91,85.24
2002-05-29,6.9,26.9,87.68
2002-05-30,4.27,27.23,86.26
2002-05-31,2.52,26.79,87.63
2002-06-01,8.48,26.26,84.3
2002-06-02,63.95,26.15,90.41
2002-06-03,26.14,26.8,86.82
2002-06-04,11.14,27.41,81.99
2002-06-05,6.43,27.67,81.21
2002-06-06,5.98,27.31,85.08
2002-06-07,4.18,26.22,86.84
2002-06-08,1.52,26.59,85.18
2002-06-09,11.58,26.81,85.84
2002-06-10,18.27,25.94,90.21
2002-06-11,30.28,25.87,87.79
2002-06-12,26.59,26.2,87.9
2002-06-13,44.73,26.19,91.26
2002-06-14,118.84,26.07,88.83
2002-06-15,69.43,25.83,88.14
2002-06-16,44.37,25.91,87.73
2002-06-17,17.53,26.21,86.41
2002-06-18,38.66,26.0,90.2
2002-06-19,37.05,25.74,91.3
2002-06-20,19.01,26.16,91.86
2002-06-21,10.62,26.44,90.05
2002-06-22,16.39,26.24,91.11
2002-06-23,14.43,26.26,90.94
2002-06-24,19.81,26.21,91.39
2002-06-25,13.29,26.1,90.34
2002-06-26,6.7,26.06,89.4
2002-06-27,11.97,25.98,88.74
2002-06-28,17.92,26.05,88.14
2002-06-29,21.75,26.08,86.44
2002-06-30,8.03,25.76,87.49
2002-07-01,34.15,25.84,89.16
2002-07-02,29.58,25.81,90.08
2002-07-03,23.5,25.57,90.58
2002-07-04,10.55,25.67,90.64
2002-07-05,7.56,25.68,90.11
2002-07-06,5.0,25.44,90.71
2002-07-07,1.57,25.91,86.91
2002-07-08,1.27,26.27,81.96
2002-07-09,12.85,26.24,82.87
2002-07-10,42.74,26.08,86.19
2002-07-11,69.48,25.93,89.51
2002-07-12,18.81,25.64,90.52
2002-07-13,4.57,25.6,88.74
2002-07-14,5.27,25.75,87.16
2002-07-15,7.34,25.84,87.55
2002-07-16,8.06,25.65,87.93
2002-07-17,4.82,25.39,88.42
2002-07-18,4.13,25.7,88.53
2002-07-19,1.58,26.09,86.72
2002-07-20,3.36,26.23,87.38
2002-07-21,8.29,26.1,87.29
2002-07-22,19.28,25.75,88.78
2002-07-23,12.31,25.43,91.23
2002-07-24,3.67,25.79,89.61
2002-07-25,14.44,25.03,90.33
2002-07-26,9.12,25.55,88.63
2002-07-27,25.5,25.49,89.05
2002-07-28,14.19,25.8,89.28
2002-07-29,12.7,25.68,89.83
2002-07-30,26.67,25.31,91.14
2002-07-31,16.65,25.27,92.2
2002-08-01,18.1,25.2,92.71
2002-08-02,13.78,25.0,92.24
2002-08-03,20.08,24.93,92.97
2002-08-04,35.35,24.95,92.69
2002-08-05,47.18,24.72,93.86
2002-08-06,17.71,24.77,93.34
2002-08-07,17.59,25.01,91.33
2002-08-08,41.86,24.77,92.02
2002-08-09,32.85,24.36,94.29
2002-08-10,42.7,23.97,91.06
2002-08-11,14.33,24.28,94.15
2002-08-12,9.07,24.33,92.74
2002-08-13,5.99,24.81,93.43
2002-08-14,2.12,25.14,92.89
2002-08-15,19.14,24.96,92.86
2002-08-16,29.84,24.96,95.08
2002-08-17,32.02,24.88,94.07
2002-08-18,12.14,25.01,90.74
2002-08-19,6.59,24.99,90.19
2002-08-20,9.18,24.89,91.67
2002-08-21,9.85,24.85,90.47
2002-08-22,11.5,24.78,90.76
2002-08-23,13.08,24.55,91.59
2002-08-24,13.53,24.46,91.93
2002-08-25,4.35,24.72,89.5
2002-08-26,0.49,24.85,88.27
2002-08-27,0.32,25.16,88.42
2002-08-28,0.19,25.17,88.27
2002-08-29,0.07,25.12,88.49
2002-08-30,0.31,25.16,90.32
2002-08-31,0.58,25.26,88.55
2002-09-01,1.2,24.79,90.53
2002-09-02,9.48,25.28,88.85
2002-09-03,11.98,25.3,90.07
2002-09-04,3.48,24.91,89.19
2002-09-05,8.94,25.02,89.65
2002-09-06,33.57,25.07,90.5
2002-09-07,42.64,25.22,90.49
2002-09-08,19.36,25.18,88.48
2002-09-09,18.46,24.96,89.8
2002-09-10,1.03,24.89,85.02
2002-09-11,3.84,24.71,87.06
2002-09-12,1.94,24.9,87.02
2002-09-13,0.06,25.39,84.16
2002-09-14,0.41,25.92,82.62
2002-09-15,11.6,25.53,87.36
2002-09-16,8.75,25.49,85.63
2002-09-17,8.47,25.44,86.22
2002-09-18,0.06,25.54,84.18
2002-09-19,0.02,25.68,84.5
2002-09-20,0.01,25.7,84.51
2002-09-21,0.0,25.29,82.55
2002-09-22,0.0,24.94,82.07
2002-09-23,0.1,25.31,81.41
2002-09-24,0.25,25.52,82.14
2002-09-25,0.13,25.54,84.02
2002-09-26,0.01,26.03,81.97
2002-09-27,0.6,25.9,82.83
2002-09-28,0.25,25.69,84.43
2002-09-29,0.98,26.54,83.41
2002-09-30,1.01,26.61,85.87
2002-10-01,14.1,26.65,86.42
2002-10-02,11.7,26.27,87.93
2002-10-03,22.68,26.14,88.64
2002-10-04,7.42,26.78,86.98
2002-10-05,3.5,27.39,82.29
2002-10-06,2.89,27.35,85.98
2002-10-07,6.27,27.09,86.66
2002-10-08,37.41,26.53,88.63
2002-10-09,25.86,26.72,85.9
2002-10-10,25.95,25.64,89.94
2002-10-11,57.8,25.77,90.88
2002-10-12,97.99,25.8,92.64
2002-10-13,83.15,25.65,93.73
2002-10-14,37.02,25.7,93.63
2002-10-15,20.38,25.08,90.12
2002-10-16,11.74,25.29,89.13
2002-10-17,1.85,25.55,86.29
2002-10-18,0.38,25.74,84.54
2002-10-19,3.14,26.19,83.93
2002-10-20,5.5,25.97,86.24
2002-10-21,1.63,25.86,83.97
2002-10-22,0.28,25.83,84.28
2002-10-23,0.38,26.23,79.21
2002-10-24,0.15,26.52,76.66
2002-10-25,1.9,26.48,78.75
2002-10-26,2.63,26.38,83.3
2002-10-27,8.55,25.56,88.6
2002-10-28,6.88,25.55,88.26
2002-10-29,16.24,25.55,88.54
2002-10-30,5.04,25.12,90.01
2002-10-31,3.37,25.93,82.71
2002-11-01,2.09,25.86,79.14
2002-11-02,3.68,25.6,85.89
2002-11-03,2.56,26.19,80.83
2002-11-04,1.22,26.67,75.93
2002-11-05,1.81,25.78,76.9
2002-11-06,0.15,26.02,75.91
2002-11-07,0.81,26.29,80.97
2002-11-08,0.82,26.5,77.84
2002-11-09,0.81,26.34,79.95
2002-11-10,0.7,26.24,81.67
2002-11-11,0.49,26.27,80.22
2002-11-12,0.22,25.98,80.93
2002-11-13,0.0,26.03,76.64
2002-11-14,0.01,26.61,74.57
2002-11-15,1.0,26.74,78.17
2002-11-16,0.57,26.83,77.66
2002-11-17,0.19,26.48,73.73
2002-11-18,0.0,26.12,71.62
2002-11-19,0.2,26.18,75.54
2002-11-20,0.98,26.61,79.41
2002-11-21,9.03,26.79,83.38
2002-11-22,6.94,26.44,81.09
2002-11-23,0.43,25.03,82.44
2002-11-24,0.05,25.68,84.64
2002-11-25,0.01,25.88,82.87
2002-11-26,0.0,26.62,78.49
2002-11-27,0.0,26.05,73.44
2002-11-28,0.0,26.04,73.15
2002-11-29,0.03,25.8,69.35
2002-11-30,0.0,25.27,63.51
2002-12-01,0.0,24.6,62.73
2002-12-02,0.0,24.45,67.22
2002-12-03,0.0,24.78,69.58
2002-12-04,0.0,24.99,68.05
2002-12-05,0.0,25.23,65.08
2002-12-06,0.02,25.11,69.0
2002-12-07,0.69,26.25,78.95
2002-12-08,0.19,26.42,78.37
2002-12-09,0.03,26.1,68.16
2002-12-10,0.0,25.24,67.04
2002-12-11,0.0,25.1,69.04
2002-12-12,0.0,24.88,71.1
2002-12-13,0.04,24.3,66.97
2002-12-14,0.0,23.98,60.05
2002-12-15,0.01,24.3,58.78
2002-12-16,0.02,24.56,64.56
2002-12-17,0.01,24.05,64.35
2002-12-18,0.21,23.71,60.84
2002-12-19,0.02,24.47,55.98
2002-12-20,0.12,24.33,55.88
2002-12-21,0.01,23.78,58.18
2002-12-22,0.0,24.16,54.73
2002-12-23,0.0,24.38,56.53
2002-12-24,0.0,24.23,67.07
2002-12-25,0.0,24.76,67.19
2002-12-26,0.02,24.84,66.33
2002-12-27,0.0,24.98,64.73
2002-12-28,0.0,25.15,68.3
2002-12-29,0.0,24.87,72.26
2002-12-30,0.0,24.58,74.05
2002-12-31,0.06,24.1,73.21
2003-01-01,0.0,24.27,69.96
2003-01-02,0.0,24.26,70.57
2003-01-03,0.01,24.94,69.03
2003-01-04,0.02,25.2,66.93
2003-01-05,0.0,25.81,65.0
2003-01-06,0.0,26.43,65.0
2003-01-07,0.0,26.06,64.14
2003-01-08,0.0,25.34,70.38
2003-01-09,0.05,25.7,74.69
2003-01-10,0.21,25.97,71.91
2003-01-11,0.35,25.83,70.99
2003-01-12,0.07,25.69,63.75
2003-01-13,0.03,25.3,63.77
2003-01-14,0.0,26.16,55.78
2003-01-15,0.0,25.81,55.72
2003-01-16,0.0,25.81,62.56
2003-01-17,0.0,26.07,62.38
2003-01-18,0.0,26.47,63.18
2003-01-19,0.0,26.45,68.18
2003-01-20,0.01,27.31,67.91
2003-01-21,0.02,27.38,67.02
2003-01-22,0.0,27.48,63.83
2003-01-23,0.01,26.44,62.63
2003-01-24,0.0,26.88,59.38
2003-01-25,0.0,26.21,57.4
2003-01-26,0.0,26.93,60.67
2003-01-27,0.0,27.31,60.26
2003-01-28,0.0,26.69,64.06
2003-01-29,0.08,26.63,59.79
2003-01-30,0.0,26.18,60.33
2003-01-31,0.0,26.6,64.27
2003-02-01,0.05,26.21,66.9
2003-02-02,0.2,27.47,67.86
2003-02-03,1.81,27.71,67.41
2003-02-04,0.03,27.98,63.33
2003-02-05,0.0,28.66,63.46
2003-02-06,0.04,28.46,60.88
2003-02-07,1.03,27.84,56.9
2003-02-08,0.13,27.46,55.57
2003-02-09,0.02,27.92,56.21
2003-02-10,0.0,27.78,55.99
2003-02-11,0.01,28.31,56.41
2003-02-12,0.0,28.14,59.82
2003-02-13,0.0,28.26,60.11
2003-02-14,0.13,28.98,56.27
2003-02-15,0.33,28.62,62.2
2003-02-16,0.0,28.61,59.85
2003-02-17,0.0,28.55,58.01
2003-02-18,0.0,28.05,59.8
2003-02-19,0.0,27.99,59.25
2003-02-20,0.0,28.7,57.99
2003-02-21,0.0,28.65,58.95
2003-02-22,0.01,28.85,61.14
2003-02-23,0.01,28.61,64.87
2003-02-24,0.82,28.23,68.13
2003-02-25,1.85,27.67,70.61
2003-02-26,0.51,27.8,68.06
2003-02-27,0.09,28.22,67.02
2003-02-28,0.22,28.7,65.34
2003-03-01,0.84,27.97,70.25
2003-03-02,0.27,29.03,64.54
2003-03-03,0.12,29.03,64.27
2003-03-04,0.02,28.82,64.58
2003-03-05,0.02,29.29,64.51
2003-03-06,0.01,29.72,62.02
2003-03-07,0.01,29.83,60.01
2003-03-08,0.01,29.37,62.4
2003-03-09,0.0,29.58,61.31
2003-03-10,0.0,29.34,62.96
2003-03-11,0.0,29.38,58.53
2003-03-12,0.0,28.81,58.35
2003-03-13,0.1,29.53,58.78
2003-03-14,0.79,29.71,57.65
2003-03-15,0.33,29.46,58.46
2003-03-16,0.15,28.96,52.06
2003-03-17,0.0,29.09,51.3
2003-03-18,0.08,29.12,55.13
2003-03-19,0.54,29.31,59.62
2003-03-20,0.44,29.05,62.42
2003-03-21,1.56,29.84,62.41
2003-03-22,1.13,29.85,60.89
2003-03-23,0.12,30.85,53.62
2003-03-24,0.08,30.52,56.66
2003-03-25,0.01,29.77,61.61
2003-03-26,0.03,30.02,61.05
2003-03-27,0.09,29.52,65.18
2003-03-28,0.16,28.83,68.41
2003-03-29,0.03,29.66,63.8
2003-03-30,0.0,30.11,58.48
2003-03-31,0.01,29.89,65.56
2003-04-01,0.17,29.91,64.93
2003-04-02,0.04,29.38,68.78
2003-04-03,0.05,29.23,65.94
2003-04-04,1.0,28.62,67.01
2003-04-05,0.18,28.51,65.15
2003-04-06,0.07,29.9,60.77
2003-04-07,0.5,30.12,59.76
2003-04-08,0.12,30.6,61.53
2003-04-09,3.22,29.41,69.46
2003-04-10,2.19,28.92,71.53
2003-04-11,0.76,29.33,70.15
2003-04-12,0.61,29.15,70.78
2003-04-13,0.24,30.33,62.39
2003-04-14,0.02,30.85,61.61
2003-04-15,0.11,30.53,65.1
2003-04-16,0.2,30.53,64.94
2003-04-17,0.21,29.87,68.01
2003-04-18,0.25,29.23,72.96
2003-04-19,0.59,30.07,67.7
2003-04-20,0.18,30.27,64.75
2003-04-21,0.8,30.89,61.72
2003-04-22,0.68,30.75,63.16
2003-04-23,0.85,30.22,66.32
2003-04-24,4.85,29.99,66.29
2003-04-25,6.72,30.07,70.15
2003-04-26,0.63,29.76,70.25
2003-04-27,0.77,29.97,66.43
2003-04-28,18.43,29.47,71.45
2003-04-29,10.55,29.18,73.87
2003-04-30,3.12,29.53,71.31
2003-05-01,2.08,29.22,73.47
2003-05-02,1.87,29.65,72.56
2003-05-03,2.26,28.34,81.5
2003-05-04,1.04,28.79,76.52
2003-05-05,0.05,28.84,70.59
2003-05-06,0.5,28.88,71.06
2003-05-07,0.39,28.91,68.68
2003-05-08,0.11,29.35,67.95
2003-05-09,0.18,29.93,67.3
2003-05-10,0.44,29.62,71.16
2003-05-11,1.34,29.26,75.85
2003-05-12,0.99,29.32,75.06
2003-05-13,0.22,29.05,74.85
2003-05-14,0.31,29.21,71.44
2003-05-15,0.45,29.21,72.35
2003-05-16,0.16,29.13,75.0
2003-05-17,0.04,29.43,71.69
2003-05-18,0.01,29.54,67.89
2003-05-19,0.0,29.52,69.13
2003-05-20,0.0,29.8,67.96
2003-05-21,0.0,29.92,67.51
2003-05-22,0.0,29.79,68.53
2003-05-23,0.0,29.78,65.9
2003-05-24,0.01,29.83,66.47
2003-05-25,0.05,30.12,67.58
2003-05-26,0.03,30.24,65.87
2003-05-27,0.04,30.2,69.29
2003-05-28,0.17,29.72,70.44
2003-05-29,0.02,29.95,64.88
2003-05-30,0.0,29.49,67.37
2003-05-31,0.4,30.19,63.49
2003-06-01,0.81,29.35,70.33
2003-06-02,0.61,28.95,73.61
2003-06-03,0.11,29.36,70.05
2003-06-04,1.27,29.1,70.96
2003-06-05,0.62,29.25,71.05
2003-06-06,4.02,29.13,73.06
2003-06-07,6.29,28.85,75.43
2003-06-08,27.65,27.71,82.72
2003-06-09,40.7,27.26,84.6
2003-06-10,17.86,27.76,83.36
2003-06-11,7.26,28.05,82.47
2003-06-12,12.83,27.16,86.58
2003-06-13,14.75,26.88,84.94
2003-06-14,35.86,27.07,85.51
2003-06-15,69.14,26.28,90.17
2003-06-16,37.23,26.25,86.96
2003-06-17,26.52,26.67,86.42
2003-06-18,67.98,26.66,88.45
2003-06-19,115.57,26.26,88.59
2003-06-20,107.42,25.64,90.94
2003-06-21,203.44,25.88,92.55
2003-06-22,177.15,26.19,92.79
2003-06-23,88.46,25.87,92.6
2003-06-24,50.06,25.07,91.37
2003-06-25,15.71,24.88,89.93
2003-06-26,3.24,24.99,90.82
2003-06-27,12.77,25.47,87.71
2003-06-28,32.54,25.95,90.24
2003-06-29,23.51,25.79,89.85
2003-06-30,27.96,25.65,90.27
2003-07-01,40.3,25.6,92.66
2003-07-02,27.4,25.36,91.32
2003-07-03,24.04,25.03,92.19
2003-07-04,25.05,25.53,91.92
2003-07-05,90.45,25.5,90.64
2003-07-06,65.17,25.08,90.44
2003-07-07,23.99,24.83,90.41
2003-07-08,14.31,25.06,91.06
2003-07-09,13.9,25.64,92.48
2003-07-10,22.8,25.65,91.49
2003-07-11,21.4,25.27,92.39
2003-07-12,11.49,25.28,91.98
2003-07-13,19.37,25.46,91.18
2003-07-14,66.04,25.49,91.26
2003-07-15,69.98,25.36,91.53
2003-07-16,39.38,25.23,92.77
2003-07-17,13.15,25.87,92.09
2003-07-18,11.6,26.24,90.56
2003-07-19,30.47,26.08,91.81
2003-07-20,12.19,26.23,91.29
2003-07-21,1.96,26.26,90.62
2003-07-22,2.11,26.04,91.99
2003-07-23,26.77,25.92,92.45
2003-07-24,23.41,25.8,93.48
2003-07-25,15.04,25.77,92.21
2003-07-26,14.67,25.94,91.21
2003-07-27,11.75,26.12,90.99
2003-07-28,52.81,26.13,91.09
2003-07-29,25.06,25.55,92.4
2003-07-30,6.17,25.56,91.98
2003-07-31,3.85,25.78,91.4
2003-08-01,39.4,25.2,90.07
2003-08-02,9.81,24.75,89.06
2003-08-03,7.05,24.78,90.92
2003-08-04,9.63,25.81,90.18
2003-08-05,7.77,25.86,89.53
2003-08-06,5.82,25.77,89.2
2003-08-07,22.38,25.64,90.71
2003-08-08,39.0,25.5,91.18
2003-08-09,19.6,25.64,90.16
2003-08-10,5.56,25.75,89.7
2003-08-11,8.06,25.82,89.84
2003-08-12,2.85,26.04,89.19
2003-08-13,11.55,25.77,89.66
2003-08-14,14.74,25.57,89.21
2003-08-15,13.15,25.34,91.52
2003-08-16,9.47,25.07,92.31
2003-08-17,6.26,24.82,92.59
2003-08-18,9.45,25.4,89.68
2003-08-19,7.04,25.44,87.38
2003-08-20,6.03,25.8,87.77
2003-08-21,40.54,25.82,90.76
2003-08-22,62.32,25.4,93.03
2003-08-23,30.44,25.5,92.42
2003-08-24,19.16,25.73,91.72
2003-08-25,14.9,25.43,91.54
2003-08-26,18.06,25.32,92.73
2003-08-27,10.99,25.29,91.65
2003-08-28,6.49,25.23,91.07
2003-08-29,5.65,25.54,89.92
2003-08-30,15.57,25.24,91.86
2003-08-31,20.94,24.94,92.98
2003-09-01,18.02,25.04,91.79
2003-09-02,7.51,25.05,92.2
2003-09-03,5.7,25.68,89.72
2003-09-04,5.92,25.79,87.66
2003-09-05,16.73,25.63,87.62
2003-09-06,19.8,25.51,90.16
2003-09-07,20.83,25.27,90.81
2003-09-08,4.39,25.63,89.06
2003-09-09,15.32,25.57,88.35
2003-09-10,5.75,25.41,86.01
2003-09-11,5.31,25.39,85.76
2003-09-12,4.57,25.47,86.24
2003-09-13,3.17,25.24,87.42
2003-09-14,5.23,25.24,86.92
2003-09-15,7.37,25.35,87.56
2003-09-16,5.96,25.8,88.94
2003-09-17,5.97,25.67,89.5
2003-09-18,2.31,25.78,87.75
2003-09-19,0.04,25.76,85.25
2003-09-20,0.02,25.69,85.42
2003-09-21,0.02,25.69,85.09
2003-09-22,0.02,25.77,84.1
2003-09-23,0.17,25.7,84.6
2003-09-24,2.53,25.82,86.16
2003-09-25,3.25,25.91,88.37
2003-09-26,0.79,26.08,87.73
2003-09-27,0.4,26.02,86.68
2003-09-28,0.58,26.16,84.9
2003-09-29,0.27,26.08,83.74
2003-09-30,1.24,25.82,86.54
2003-10-01,4.32,26.01,83.43
2003-10-02,18.93,26.4,88.25
2003-10-03,19.91,26.36,90.29
2003-10-04,12.85,26.09,89.02
2003-10-05,17.35,26.09,90.39
2003-10-06,8.11,25.79,91.68
2003-10-07,18.04,25.84,90.51
2003-10-08,8.41,25.63,87.88
2003-10-09,1.43,25.47,86.92
2003-10-10,0.17,25.68,82.55
2003-10-11,6.69,25.75,84.92
2003-10-12,1.03,26.01,85.04
2003-10-13,2.6,25.97,86.31
2003-10-14,1.0,26.08,85.45
2003-10-15,0.51,26.48,85.96
2003-10-16,0.43,26.6,86.14
2003-10-17,0.12,26.57,86.64
2003-10-18,0.57,26.42,85.79
2003-10-19,21.16,26.17,88.4
2003-10-20,13.53,26.0,87.28
2003-10-21,29.77,26.25,90.37
2003-10-22,14.4,25.95,88.72
2003-10-23,5.54,25.76,89.98
2003-10-24,0.88,26.09,80.49
2003-10-25,0.74,25.63,77.84
2003-10-26,0.0,25.42,78.1
2003-10-27,0.33,25.9,77.64
2003-10-28,0.41,25.5,72.57
2003-10-29,0.13,25.34,78.69
2003-10-30,0.82,26.58,80.31
2003-10-31,1.46,26.58,81.94
2003-11-01,1.07,26.54,78.57
2003-11-02,2.36,26.77,79.21
2003-11-03,18.11,26.61,81.4
2003-11-04,7.97,26.43,78.27
2003-11-05,0.93,26.26,76.48
2003-11-06,0.61,26.86,75.74
2003-11-07,1.02,26.61,79.44
2003-11-08,4.82,25.85,86.46
2003-11-09,0.77,26.62,81.4
2003-11-10,0.83,26.68,75.26
2003-11-11,0.0,25.05,70.36
2003-11-12,0.0,25.65,72.35
2003-11-13,0.01,26.44,71.54
2003-11-14,0.23,26.41,78.74
2003-11-15,0.64,26.71,77.49
2003-11-16,0.33,26.05,75.16
2003-11-17,0.05,26.41,75.85
2003-11-18,0.32,26.93,80.16
2003-11-19,0.06,26.29,69.96
2003-11-20,0.0,25.14,72.68
2003-11-21,0.0,25.3,72.51
2003-11-22,0.04,25.65,76.3
2003-11-23,0.06,25.64,82.03
2003-11-24,0.0,25.71,70.44
2003-11-25,0.0,24.64,71.46
2003-11-26,0.0,25.56,70.74
2003-11-27,0.0,24.86,65.6
2003-11-28,0.0,24.81,67.75
2003-11-29,0.34,26.33,74.88
2003-11-30,0.08,26.04,73.79
2003-12-01,0.03,25.71,70.96
2003-12-02,0.0,24.97,67.91
2003-12-03,0.0,25.15,68.92
2003-12-04,0.0,24.47,63.6
2003-12-05,0.0,23.98,66.62
2003-12-06,0.0,23.81,63.89
2003-12-07,0.0,24.09,61.06
2003-12-08,0.0,24.01,61.59
2003-12-09,0.0,24.19,60.16
2003-12-10,0.0,24.1,63.23
2003-12-11,0.0,23.81,69.19
2003-12-12,0.0,25.24,66.51
2003-12-13,0.0,25.52,66.94
2003-12-14,0.0,24.25,64.21
2003-12-15,0.0,24.16,60.93
2003-12-16,0.0,25.35,65.47
2003-12-17,0.0,24.81,65.4
2003-12-18,0.0,25.08,63.21
2003-12-19,0.03,25.73,64.79
2003-12-20,0.05,25.82,65.63
2003-12-21,0.34,25.03,61.7
2003-12-22,0.0,24.13,60.25
2003-12-23,0.0,24.42,58.54
2003-12-24,0.08,25.06,65.64
2003-12-25,0.08,25.81,68.1
2003-12-26,0.67,26.18,68.61
2003-12-27,0.31,26.19,72.85
2003-12-28,0.0,27.35,70.02
2003-12-29,0.0,27.38,65.6
2003-12-30,0.0,26.56,62.18
2003-12-31,0.0,26.37,63.51
2004-01-01,0.01,26.78,64.9
2004-01-02,0.14,26.19,69.8
2004-01-03,0.36,25.81,70.73
2004-01-04,0.2,25.48,63.48
2004-01-05,0.04,25.3,65.16
2004-01-06,0.0,25.7,66.49
2004-01-07,0.0,26.08,64.95
2004-01-08,0.0,26.82,61.8
2004-01-09,0.0,25.81,53.07
2004-01-10,0.0,25.83,55.86
2004-01-11,0.0,25.68,54.91
2004-01-12,0.0,25.24,57.27
2004-01-13,0.0,25.63,54.23
