Date,ALLSKY_SFC_SW_DWN,PS,WS2M,RH2M,T2M,PRECTOTCORR
27-05-2007,16.69,99.13,1.49,83.79,26.67,14.57
28-05-2007,6.86,99.15,1.64,85.99,26,15.17
29-05-2007,9.36,99.09,1.72,84.08,26.13,10.75
30-05-2007,9.67,98.97,1.92,83.57,26.6,7.53
31-05-2007,19.04,98.94,2.59,81.34,27.25,1.15
01-06-2007,23.66,98.91,2.98,81.88,27.5,0.52
02-06-2007,23.47,98.94,2.21,82.87,27.45,6.12
03-06-2007,23.75,98.9,2.01,80.2,27.78,3.12
04-06-2007,24.34,98.93,1.84,80.46,28.16,0.5
05-06-2007,23.45,98.88,1.64,79.68,28.58,6.18
06-06-2007,16.26,98.91,2.1,85.32,27.32,25.68
07-06-2007,14.63,98.84,2.8,88.76,26.92,24.77
08-06-2007,6.9,98.85,2.36,85.66,27.13,7.34
09-06-2007,23.1,98.92,1.87,82.67,27.27,5.62
10-06-2007,14.52,98.87,2.36,86.85,27.09,10.13
11-06-2007,17.74,98.74,2.32,89.77,26.66,36.8
12-06-2007,4.67,98.56,3.97,90.43,26.38,65.38
13-06-2007,19.34,98.59,2.53,88.91,26.16,33.1
14-06-2007,8.4,98.56,2.45,88.63,26.48,47.85
15-06-2007,10.34,98.55,2.74,87.87,26.5,59.97
16-06-2007,8.48,98.63,2.83,89.84,25.97,85.65
17-06-2007,13.39,98.63,2.47,88.61,26.29,37.73
18-06-2007,10.53,98.75,2.79,90.38,25.55,85.37
19-06-2007,6.17,98.68,3.83,90.24,25.44,86.86
20-06-2007,7.82,98.64,2.42,87.49,24.83,88.73
21-06-2007,7.95,98.35,2.51,89.81,25.1,66.05
22-06-2007,5.35,98.18,4.96,92.72,25.85,126.67
23-06-2007,4.91,98.55,5,90.96,26.07,102.5
24-06-2007,8.96,99,3.41,90.03,26.36,57.64
25-06-2007,17.6,99.1,2.41,89.14,26.05,22.05
26-06-2007,12.22,98.99,2.54,89.77,26.21,22.45
27-06-2007,14.59,98.97,2.58,89.52,26.19,20.29
28-06-2007,11.61,98.91,3.06,91.67,26.31,20.32
29-06-2007,11.44,98.87,3.26,91.04,26.07,32.58
30-06-2007,6.23,98.85,3.79,89.76,25.85,45.05
01-07-2007,12.98,98.73,3.95,90.4,26.79,32.17
02-07-2007,16.16,98.88,3.36,89.11,26.64,22.71
03-07-2007,16.13,99,3.41,88.95,26.62,22.27
04-07-2007,15.37,99.06,3.16,89.14,26.36,21.76
05-07-2007,18.74,98.99,3.32,89.53,26.48,17.24
06-07-2007,18.66,98.94,3.64,88.95,26.4,29.41
07-07-2007,17.56,98.94,3.66,89.35,26.15,25.8
08-07-2007,21.37,98.96,3.6,89.86,26.16,39.95
09-07-2007,16.35,98.92,3.43,89.81,26.21,20.85
10-07-2007,12.02,98.86,3.35,89.64,26.3,15.79
11-07-2007,16.37,98.91,2.9,89.13,26.49,8.68
12-07-2007,19.61,98.97,3.09,89.33,26.39,24.72
13-07-2007,19.92,98.9,2.96,90.46,26.44,22.64
14-07-2007,17.72,98.75,3.39,89.28,26.28,8.67
15-07-2007,16.96,98.78,3.22,90.1,26.16,15.01
16-07-2007,3.33,98.78,3.23,92.62,26.09,61.58
17-07-2007,10.21,98.86,2.98,92.27,25.91,47.05
18-07-2007,21.11,98.86,2.62,90.4,26.01,11.2
19-07-2007,17.88,98.88,2.15,90.11,25.92,9.86
20-07-2007,12.3,98.91,2.65,92.4,25.33,15.42
21-07-2007,12.07,98.92,1.77,90.4,24.62,18.87
22-07-2007,11.93,98.83,1.69,90.75,24.62,23.88
23-07-2007,14.89,98.81,1.42,90.82,24.68,14.25
24-07-2007,15.01,98.71,2.26,92.55,25.09,28.82
25-07-2007,10.84,98.77,2.57,93.47,25.25,20.68
26-07-2007,11.93,98.85,2.53,91.55,25.27,19.83
27-07-2007,7.08,98.85,2.65,92.87,25.19,18.04
28-07-2007,6.73,98.89,2.7,91.96,25.2,38.91
29-07-2007,11.45,98.96,2.33,91.29,25.13,36.86
30-07-2007,10.6,99,2.24,90.52,24.98,26.12
31-07-2007,8.78,98.97,2.74,89.12,24.96,20.95
01-08-2007,10.53,99,2.69,91.1,24.72,19.84
02-08-2007,7.72,99.02,3.09,90.84,24.77,54.46
03-08-2007,10.38,99.1,1.95,91.31,24.66,53.19
04-08-2007,14.01,98.95,3.09,91.67,25.66,48.02
05-08-2007,8.65,98.93,3.42,91.7,25.38,68.39
06-08-2007,15.2,98.92,4.1,91.24,25.19,58.26
07-08-2007,11.31,98.96,3.64,90.9,25.2,33.51
08-08-2007,17.2,98.89,3.39,90.07,25.58,29.67
09-08-2007,13.05,98.81,3.13,91.04,26.01,47.68
10-08-2007,19.76,98.89,3.06,90.67,25.64,26.75
11-08-2007,16.63,98.98,2.6,90.48,25.59,15.68
12-08-2007,20.1,99.1,1.78,91.76,24.9,6.66
13-08-2007,22.66,99.1,1.79,90.28,25.16,7.66
14-08-2007,24.93,99.11,1.76,87.97,25.24,8.22
15-08-2007,21.55,99.06,2.1,87.77,25.48,8.35
16-08-2007,23.82,98.99,2.19,87.09,25.92,1.89
17-08-2007,22.31,99.04,2.04,88.72,25.75,4.25
18-08-2007,21.38,99.11,2.27,88.02,25.73,5.27
19-08-2007,23.13,99.14,2.41,85.94,25.34,5.65
20-08-2007,15.29,99.12,2.7,91.19,25.05,39.28
21-08-2007,8.25,99.05,2.6,91.79,25.08,59.15
22-08-2007,8.03,98.97,2.18,91.69,24.8,29.35
23-08-2007,21.16,98.97,2.01,92.12,24.63,14.55
24-08-2007,16.88,98.96,1.88,89.93,24.81,13.89
25-08-2007,18.3,98.92,2.05,90.89,24.69,18.22
26-08-2007,10.6,98.8,2.41,91.02,25.27,15.76
27-08-2007,14.82,98.84,2.09,89.41,25.53,8.4
28-08-2007,13.91,98.82,2.36,92.84,25.56,21.11
29-08-2007,7.7,98.88,2.41,93.08,25.13,33.66
30-08-2007,10.61,98.92,2.26,91.26,24.89,43.79
31-08-2007,10.1,98.95,2.55,91.57,24.86,33.94
01-09-2007,15.23,98.91,2.73,92.91,25.11,47.31
02-09-2007,6.4,98.9,3.05,90.87,25.37,57.37
03-09-2007,10.78,98.98,2.65,91.63,25,41.32
04-09-2007,15.01,98.92,2.6,92.05,25.4,33.14
05-09-2007,10.78,98.9,2.95,90.35,25.62,17.38
06-09-2007,16.13,98.94,2.54,89.58,25.48,31.5
07-09-2007,19.64,98.93,2.13,90.89,25.45,30.49
08-09-2007,15.77,98.88,1.69,90.55,25.51,6.31
09-09-2007,18.43,98.88,1.64,90.5,25.83,19.52
10-09-2007,22.01,98.87,1.68,86.29,26.02,6.62
11-09-2007,19.64,98.82,1.65,90.37,25.75,3.83
12-09-2007,20.2,98.84,1.42,88.06,25.48,30.21
13-09-2007,16.56,98.89,0.85,88.49,25.33,36.83
14-09-2007,13.96,98.97,1.77,91.38,24.93,24.3
15-09-2007,14.41,98.86,2.29,90.01,25.19,21.56
16-09-2007,16,98.75,2.22,89.56,25.92,19.75
17-09-2007,9.34,98.86,2.46,91.09,25.64,38.6
18-09-2007,9.76,98.89,2.37,89.48,24.57,27.07
19-09-2007,12.39,98.82,1.93,88.7,24.81,4.75
20-09-2007,20.58,98.87,2.03,88.58,25.37,14.22
21-09-2007,19.34,98.86,2.1,88.69,25.55,6.57
22-09-2007,21.68,98.78,2.73,87.61,26.01,6.43
23-09-2007,21.87,98.75,3.25,87.52,25.9,17.4
24-09-2007,12.57,98.68,4.18,91.11,25.85,90.43
25-09-2007,9.84,98.91,2.97,91.25,25.38,65.8
26-09-2007,17.87,99.03,1.63,88.59,25.55,8.38
27-09-2007,20.61,99.1,1.6,89.58,25.39,3.96
28-09-2007,21.62,99.06,2.58,88.39,25.84,19.08
29-09-2007,14.83,99.15,2.31,89.03,25.76,18.99
30-09-2007,18.47,99.18,1.52,87.41,25.55,16.36
01-10-2007,14.8,99.05,2.27,89.42,25.51,8.16
02-10-2007,14.29,98.98,2.26,88.6,25.66,10.78
03-10-2007,18.65,98.98,2.18,86.88,25.65,1.84
04-10-2007,21.43,98.96,2.09,86.46,25.55,2.46
05-10-2007,21.36,98.93,1.63,85.37,25.23,1.33
06-10-2007,16.64,98.92,1.65,85.51,24.87,3.7
07-10-2007,20.39,98.99,1.84,85.48,24.72,1.45
08-10-2007,18.68,99.06,1.65,85.14,24.76,0
09-10-2007,17.44,99.01,1.8,84.98,25.43,0.12
10-10-2007,18.22,98.95,1.73,84.08,26.11,0.81
11-10-2007,20.68,99.06,1.57,83.2,26.65,1.39
12-10-2007,19,99.22,1.29,83.52,26.49,2.5
13-10-2007,22.11,99.19,1.22,82.77,26.72,1.47
14-10-2007,20.63,99.11,1.28,80.52,26.11,0.45
15-10-2007,21.64,99.12,1.24,77.28,26.32,0.29
16-10-2007,20.77,99.14,1.29,79.74,26.07,0.23
17-10-2007,17.04,99.12,0.67,85.08,25.39,4.42
18-10-2007,13.16,99.21,0.76,86.91,24.98,5.19
19-10-2007,13.03,99.28,1.46,91.5,24.69,20.23
20-10-2007,10.93,99.23,2.03,87.56,25.42,21.25
21-10-2007,16.53,99.07,1.74,92.17,25.23,22.37
22-10-2007,19.48,99.03,1.68,89.13,25.6,19.9
23-10-2007,16.57,98.96,1.17,83.58,26.16,29.05
24-10-2007,16.17,98.95,1.22,81.85,26.07,11.39
25-10-2007,17.26,98.92,1.41,83.97,26.21,1.71
26-10-2007,20.55,98.93,1.4,83.59,26.44,3.71
27-10-2007,19.97,98.93,2.08,85.4,26.14,6.98
28-10-2007,18.38,98.87,2.82,90.81,25.37,7.67
29-10-2007,10.56,98.72,2.03,86.96,25.66,2.76
30-10-2007,14.3,98.79,2.21,87.32,25.42,0.48
31-10-2007,21.33,98.99,1.89,86.72,25.8,0.92
01-11-2007,19.01,99.08,1.05,84.95,25.79,2.35
02-11-2007,17.48,98.95,1.46,85.78,26.14,2.78
03-11-2007,21.36,98.86,1.32,85.08,26.49,8.72
04-11-2007,14.1,99.06,1.09,87.45,26.17,10.87
05-11-2007,19.29,99.22,1.17,85.46,26.17,2.63
06-11-2007,12.18,99.21,1.2,86.73,26.09,12.32
07-11-2007,19.52,99.13,1.82,90.48,25.71,7.84
08-11-2007,20.73,99.02,1.03,79.59,26.14,2.82
09-11-2007,19.61,99.08,1.03,78.85,25.56,0.53
10-11-2007,21.21,99.08,1.01,73.21,25.44,0.29
11-11-2007,22.56,99.16,1.59,71.9,24.85,0.12
12-11-2007,21.62,99.18,1.62,71.53,24.64,0
13-11-2007,21.58,99.14,1.6,69.93,24.5,0
14-11-2007,22.74,99.06,1.81,70.14,23.12,0
15-11-2007,22.65,99.2,1.5,63.38,23.37,0
16-11-2007,22.22,99.37,0.83,60.88,23.96,0
17-11-2007,22.36,99.21,1.36,62.46,23.51,0
18-11-2007,21.64,99.25,1.11,64.03,23.71,0
19-11-2007,20.93,99.4,1.31,74.75,24.48,0.22
20-11-2007,20.53,99.32,1.66,81.7,26.4,0.17
21-11-2007,20.56,99.29,1.48,78.27,26.62,0.19
22-11-2007,20.6,99.29,1.27,77.65,26.34,0.12
23-11-2007,18.58,99.28,1.4,70.68,25.12,0.03
24-11-2007,21.21,99.3,1.74,66.53,23.37,0.02
25-11-2007,22,99.38,1.75,63.36,22.16,0
26-11-2007,22.08,99.45,1.52,62.64,23.13,0
27-11-2007,21.11,99.4,1.01,71.67,25.09,0
28-11-2007,19.76,99.3,1.33,74.57,25,0
29-11-2007,19.85,99.24,1.25,77.57,25.84,0.09
30-11-2007,13.74,99.31,1.51,79.25,25.7,0.27
01-12-2007,15.62,99.42,1.22,70.34,24.76,0.02
02-12-2007,20.01,99.38,1.29,68.28,24.31,0
03-12-2007,17.76,99.34,1.46,74.17,24.8,0
04-12-2007,17.11,99.32,1.77,73.77,24.87,0.03
05-12-2007,19.68,99.36,2.28,73.31,24.57,0.04
06-12-2007,19.46,99.32,1.91,74.86,25.34,0.08
07-12-2007,19.82,99.33,1.97,74.94,25.27,0.01
08-12-2007,20.24,99.22,1.47,72.45,25.89,0
09-12-2007,20.55,99.2,1.04,72.19,25.78,0.01
10-12-2007,18.94,99.18,1.14,76.14,25.57,0.21
11-12-2007,18.01,99.16,1.4,75.67,25.39,0.13
12-12-2007,17.9,99.12,1.23,67.8,24.77,0.02
13-12-2007,17.9,99,1.3,71.39,25.71,0
14-12-2007,17.48,98.95,1.18,70.05,26.27,0
15-12-2007,18.81,98.95,1.04,70.36,26.29,0
16-12-2007,19.22,99.05,1.7,71.17,25.88,0.01
17-12-2007,20.5,99.12,1.97,68.53,25.08,0
18-12-2007,18.78,99.09,2.32,70.73,25.21,0.51
19-12-2007,8.98,99.01,1.7,76,24.5,1.91
20-12-2007,11.17,99.12,1.48,78.69,25.87,2.84
21-12-2007,17.74,99.37,1.7,73.74,26.44,0.26
22-12-2007,19.88,99.39,0.92,72.46,26.82,0.21
23-12-2007,17.89,99.36,0.69,69.58,26.04,0.04
24-12-2007,20.76,99.24,1.01,64.61,24.44,0
25-12-2007,20.74,99.28,0.79,58.38,24.67,0
26-12-2007,20.25,99.31,0.96,59.78,25.37,0
27-12-2007,20.3,99.4,1.12,66.87,25.69,0
28-12-2007,19.88,99.26,1.53,69.92,25.57,0
29-12-2007,19.52,99.12,1.69,71.77,26.03,0
30-12-2007,19.78,99.18,1.42,70.45,26.15,0
31-12-2007,19.15,99.22,1.31,67.98,25.97,0
01-01-2008,20.59,99.26,1.2,66.26,25.58,0
02-01-2008,20.42,99.32,1.37,63.44,25.07,0
03-01-2008,20.46,99.41,1.3,60.13,24.6,0
04-01-2008,21.09,99.4,1.48,61.72,24.75,0
05-01-2008,20.36,99.38,1.61,69.05,26.82,0.01
06-01-2008,19.58,99.43,1.14,62.02,26.44,0
07-01-2008,20.94,99.44,1.63,60.36,25.13,0
08-01-2008,20.43,99.44,1.39,56.34,24.77,0
09-01-2008,20.55,99.38,1.37,58.14,25.26,0
10-01-2008,20.4,99.3,1.41,62.56,25.59,0
11-01-2008,20.76,99.24,0.88,62.57,25.95,0
12-01-2008,20.43,99.32,0.89,60.33,25.77,0.05
13-01-2008,21.47,99.3,1.14,59.12,25.76,0
14-01-2008,21.27,99.35,1.16,60.19,25.54,0
15-01-2008,21.25,99.38,1.13,57.49,25.21,0
16-01-2008,21.9,99.5,1,54.91,25.51,0
17-01-2008,22.02,99.46,1.51,57.77,25.28,0
18-01-2008,21.44,99.25,1.53,57.97,24.84,0
19-01-2008,18.84,99.11,1.48,61.5,25.38,0
20-01-2008,20.17,99.16,1.94,62.58,25.07,0
21-01-2008,20.6,99.08,2.11,65.41,25.6,0
22-01-2008,20.98,99.05,2.29,66.88,25.71,0
23-01-2008,20.77,99.03,2.24,69.34,25.68,0
24-01-2008,19.4,99.07,2.29,69.8,25.82,0
25-01-2008,18.27,99.11,2.12,71.71,25.1,0
26-01-2008,21.53,99.05,2.63,62.94,25.08,0
27-01-2008,22.23,99.1,2.08,58.55,24.99,0
28-01-2008,21.19,99.24,1.57,61.46,25.48,0
29-01-2008,20.89,99.22,1.88,65.51,26.11,0
30-01-2008,20.45,99.15,2.35,68.52,25.88,0
31-01-2008,22.19,99.13,2.61,65.77,25.04,0
01-02-2008,21.96,99.11,2.04,63.12,25.37,0
02-02-2008,21.4,99.2,2.18,65.53,25.8,0
03-02-2008,21.16,99.06,2.36,63.35,26.12,0
04-02-2008,19.78,99.13,2.27,69.95,25.63,0
05-02-2008,19.71,99.13,2.92,70.84,25.69,0
06-02-2008,18.86,99.2,3.18,69.89,25.35,0
07-02-2008,19.25,99.13,3.2,65.25,25.27,0
08-02-2008,14.33,99.16,3.35,67.63,25.06,0.08
09-02-2008,19.59,99.18,2.98,67.26,25.09,0.15
10-02-2008,19.36,99.15,2.32,69.04,25.62,0.16
11-02-2008,20.22,99.15,1.94,70.92,26.23,1.18
12-02-2008,11.25,99.18,1.9,76.47,25.99,0.93
13-02-2008,18.56,99.25,1.52,75.29,26.34,1.02
14-02-2008,19.6,99.31,1.57,68.67,27.77,0.14
15-02-2008,20.19,99.31,1.69,66.06,28.51,0.04
16-02-2008,22.93,99.4,1.35,66.27,28.01,0
17-02-2008,23.89,99.32,1.8,57.51,28.03,0
18-02-2008,23.38,99.31,1.61,58.78,27.43,0
19-02-2008,23.05,99.4,1.44,68.11,27.27,0
20-02-2008,22.78,99.4,1.77,61.89,27.57,0
21-02-2008,22.4,99.4,2.33,58.73,27.51,0
22-02-2008,22.56,99.36,2.07,60.48,27.77,0
23-02-2008,23.07,99.28,2.1,60.46,28.1,0
24-02-2008,23.15,99.21,1.86,56.81,27.92,0
25-02-2008,21.83,99.17,2.08,59.86,27.82,0
26-02-2008,22.95,99.07,1.63,53.14,28.22,0
27-02-2008,23.47,99.22,1.16,53.25,28.67,0
28-02-2008,25.16,99.24,1.34,46.68,28.63,0
29-02-2008,25.36,99.19,1.78,49.44,27.93,0
01-03-2008,24.31,99.12,1.63,55.1,28.1,0
02-03-2008,24.61,99.15,1.57,58.62,28.57,0
03-03-2008,24.04,99.18,1.71,59.42,28.46,0
04-03-2008,24.75,99.1,1.91,56.37,27.93,0
05-03-2008,23.58,99.12,1.47,54.8,28.57,0
06-03-2008,25.27,99.25,1.62,52.22,28.44,0
07-03-2008,25.22,99.23,1.37,48.83,28.79,0
08-03-2008,26.33,99.16,1.56,43.12,28.73,0
09-03-2008,26.14,99.12,1.69,41.95,28.03,0
10-03-2008,22.97,99.15,1.56,47.89,27.21,0.02
11-03-2008,22.96,99.05,1.71,60.51,28.2,0
12-03-2008,23.56,98.97,1.68,62.29,28.58,0.65
13-03-2008,15.54,98.97,1.11,74.77,27.12,5.36
14-03-2008,7.22,99.07,1.35,82.37,26.25,4.86
15-03-2008,11.76,99.05,1.3,84.05,26.08,9.24
16-03-2008,20.1,98.99,1.13,76.28,26.91,12.37
17-03-2008,20.58,98.89,1.47,73.01,27.69,8.73
18-03-2008,23.27,98.84,1.42,72.98,28.08,4.51
19-03-2008,19.41,98.82,1.92,73.35,28.34,1.92
20-03-2008,18.15,98.78,1.36,80.52,27.55,24.29
21-03-2008,16.77,98.79,1.14,80.34,26.25,17.46
22-03-2008,4.52,98.73,3.01,86.31,25.98,51.39
23-03-2008,10.17,98.97,2.35,88.51,25.81,53.98
24-03-2008,6.99,99.06,2.46,87.34,25.91,23.27
25-03-2008,16.98,99.11,2.22,85,26,3.72
26-03-2008,22.18,99.15,1.57,82.02,26.28,1.45
27-03-2008,25.42,99.04,1.86,79.83,26.89,0.03
28-03-2008,22.38,99,2.38,81.29,27.1,0.16
29-03-2008,25,99.06,1.93,81.04,27.08,0.02
30-03-2008,25.66,99.09,1.78,79.36,26.94,0.08
31-03-2008,25.53,99.07,1.97,78.48,26.67,0.05
01-04-2008,25.53,99.1,2.35,77.67,26.35,0.01
02-04-2008,25.09,99.19,2.7,76.16,26.46,0.11
03-04-2008,25.74,99.2,2.37,76.03,26.82,0.02
04-04-2008,26.07,99.05,2.41,74.67,26.99,0.01
05-04-2008,25.69,99.1,2.19,70.36,27.57,0.02
06-04-2008,21.41,99.28,1.78,71.99,27.67,0.15
07-04-2008,25.96,99.18,1.57,69.11,28.19,0.16
08-04-2008,26.21,99.06,1.27,67.65,28.29,0.09
09-04-2008,26.41,99.02,1.33,66.16,28.34,0.16
10-04-2008,26.45,98.99,1.15,67.36,28.57,0.09
11-04-2008,25.93,98.92,1.51,70.52,28.52,0.08
12-04-2008,25.91,98.9,1.1,72.19,27.96,0.07
13-04-2008,25.34,98.87,1.48,73.39,28.5,0.07
14-04-2008,25.24,98.83,1.36,75.33,28.6,0.05
15-04-2008,23.56,98.96,1.51,74.89,28.67,0.13
16-04-2008,22.39,99.02,1.34,78.98,28.09,0.37
17-04-2008,23.68,98.92,1.75,77.78,28.46,0.37
18-04-2008,23.38,98.94,1.57,78.98,27.98,4.72
19-04-2008,23.14,98.93,1.88,77.89,28.34,4.05
20-04-2008,18.04,98.96,1.76,78.89,27.95,0.3
21-04-2008,24.08,98.88,1.79,71.34,28.94,0.1
22-04-2008,22.62,98.96,1.5,75.13,28.51,2.84
23-04-2008,21.33,99.02,1.35,80.51,27.83,3.41
24-04-2008,23.08,99,1.43,76.81,28.41,1.31
25-04-2008,22.69,98.96,1.67,75.16,28.8,0.39
26-04-2008,22.85,98.9,1.74,72.34,29.32,0.64
27-04-2008,20.51,98.83,1.89,82.46,28.02,2.22
28-04-2008,15.07,98.74,2.04,84.42,27.48,1.26
29-04-2008,21.93,98.75,1.82,81.45,27.65,0.23
30-04-2008,25.01,98.93,1.41,75.14,27.82,0.07
01-05-2008,23.87,99,1.73,74.15,28.22,0.1
02-05-2008,22.17,98.92,1.73,75.98,28.14,0.25
03-05-2008,23.92,98.89,1.96,74.09,28.41,0.2
04-05-2008,25.46,98.96,1.93,71.85,28.17,0.01
05-05-2008,26.18,99.1,2.17,71.24,28.05,0.04
06-05-2008,25.76,98.99,2.36,71.42,28.27,0.04
07-05-2008,23.91,98.93,2.62,70.94,28.41,0.03
08-05-2008,21.56,99.05,2.54,71.35,28.3,0.45
09-05-2008,16.81,99.1,2.28,75.09,28,1.7
10-05-2008,23.09,99.06,2.56,74.72,28.33,0.08
11-05-2008,18.18,99.06,2.42,75.87,28.3,0.4
12-05-2008,21.01,99.05,2.56,73.81,28.63,0.47
13-05-2008,23.36,99.14,1.84,74.47,27.93,0.15
14-05-2008,24.77,99.21,2.15,72.74,28.07,0.06
15-05-2008,23.14,99.22,2.46,73.69,28.05,0.05
16-05-2008,24.17,99.2,2.46,71.68,28.58,0.08
17-05-2008,23.98,99.11,2.6,72.66,28.76,0.16
18-05-2008,23.28,98.98,2.61,73.05,28.64,0.17
19-05-2008,24.81,99,1.7,67.89,29.08,0.19
20-05-2008,24.53,99.02,1.64,74.94,28.22,1.23
21-05-2008,23.41,99.01,1.72,76.46,27.95,3.07
22-05-2008,13.92,98.96,1.54,81.79,27.42,5.9
23-05-2008,17.93,99,1.79,79.65,27.11,2.91
24-05-2008,20.56,98.93,1.45,83.84,26.63,2.58
25-05-2008,24.7,98.87,1.75,82.83,27.08,10.5
26-05-2008,11.65,98.99,1.81,81.48,27.11,5.88
27-05-2008,20.29,99.02,1.84,81.92,26.84,0.66
28-05-2008,15.69,98.92,1.81,83.79,26.18,8.24
29-05-2008,18.84,98.91,1.59,81.28,27.21,2.71
30-05-2008,17.93,99,2.01,83.56,26.74,2.52
31-05-2008,9.1,98.98,2.17,87.04,26.29,8.2
01-06-2008,21.1,98.93,1.84,82.45,26.46,13.89
02-06-2008,24.52,98.84,1.87,82.01,26.77,2.93
03-06-2008,19.61,98.86,3.05,81.62,27.47,1.65
04-06-2008,18.57,99.04,3.51,80.38,27.61,5.31
05-06-2008,16.28,98.99,2.64,83.93,27.12,9.03
06-06-2008,19.88,98.87,2.96,85.79,26.99,58.39
07-06-2008,11.15,98.85,3.31,87.75,26.22,70.73
08-06-2008,6.73,98.85,3.59,87.85,25.99,46.37
09-06-2008,5.27,99.02,3.27,86.13,25.27,50.63
10-06-2008,16.91,99.01,2.43,87.01,26.31,46.86
11-06-2008,12.06,98.96,3.11,87.09,26.9,72.78
12-06-2008,5.79,99,2.5,85,26,92.31
13-06-2008,7.53,98.99,2.16,84.58,25.79,33.2
14-06-2008,11.29,98.87,2.97,88.5,26.56,20.91
15-06-2008,17.6,98.81,3.34,87.3,26.76,22.98
16-06-2008,18.06,98.78,3.02,87.11,26.79,7.42
17-06-2008,15.44,98.85,2.5,87.26,26.62,11.96
18-06-2008,18.53,98.85,2.62,88.2,26.61,24.06
19-06-2008,9.68,98.93,2.83,88.16,26.61,29.19
20-06-2008,14.01,99,2.21,87.92,26.68,17.05
21-06-2008,18.61,99.1,2.42,89.36,26.25,33.57
22-06-2008,15.1,99.03,1.82,91.17,25.52,33.97
23-06-2008,18.96,98.93,2.5,86.47,26.39,13.26
24-06-2008,17.81,98.88,2.78,85.24,26.37,8.77
25-06-2008,18.1,98.89,3,86.34,26.43,22.25
26-06-2008,17.95,98.94,2.9,87.22,26.54,18.63
27-06-2008,17.21,98.91,2.84,89.66,26.49,35.26
28-06-2008,4.47,98.9,2.56,89.14,26.48,85.35
29-06-2008,15.36,98.95,2.88,89.37,26.46,83.39
30-06-2008,8.08,99.01,2.91,89.58,26.37,78.17
01-07-2008,5.71,99.13,2.85,88.61,25.88,68.1
02-07-2008,19.33,99.21,2.33,88.56,25.46,12.27
03-07-2008,20.28,99.11,1.85,88.1,25.78,9.25
04-07-2008,20.62,99.08,1.82,88.91,26.25,18.78
05-07-2008,20.03,99.01,2.6,88.45,26.36,17.41
06-07-2008,16,99,2.82,88.5,26.45,8.27
07-07-2008,19.33,99.02,2.73,89.87,25.98,12.19
08-07-2008,20.48,98.94,3.01,89.75,25.83,11.11
09-07-2008,14,98.94,2.76,87.95,25.93,10.08
10-07-2008,16.4,99,2.34,87.63,26.05,4.24
11-07-2008,20.08,98.97,2.41,87.77,25.91,9.67
12-07-2008,20.65,98.85,2.35,87.03,26.03,13.12
13-07-2008,21.76,98.93,2.14,86.07,26.3,5.84
14-07-2008,21.64,99.01,2.09,87.72,26.54,2.2
15-07-2008,14.52,98.93,2.38,90.28,25.93,13.04
16-07-2008,12.09,98.82,2.81,89.55,25.35,4.6
17-07-2008,10.44,98.72,2.99,88.22,26.13,6.98
18-07-2008,14.2,98.75,2.88,89.31,26,7.75
19-07-2008,11.39,98.75,2.19,90.36,25.25,8.09
20-07-2008,15.33,98.74,1.97,90.09,25.45,9.56
21-07-2008,7.3,98.83,2.46,91.17,25.35,19.44
22-07-2008,13.04,98.72,2.55,91.48,25.24,12.24
23-07-2008,13.02,98.71,2.82,91.19,25.29,14.72
24-07-2008,6.22,98.76,2.83,92.89,24.96,51.09
25-07-2008,5.59,98.78,3.11,92.89,25.07,85.4
26-07-2008,15.23,98.76,3.01,91.82,25.35,47.06
27-07-2008,15.88,98.74,3.49,91.3,25.55,50.69
28-07-2008,15.62,98.7,3.61,91.29,25.58,28.82
29-07-2008,15.3,98.74,3.13,90.82,25.69,49.87
30-07-2008,15.05,98.78,3.06,91.28,25.66,49.99
31-07-2008,20.73,98.85,2.76,90.68,25.79,14.89
01-08-2008,18.79,98.92,2.47,90.46,25.61,8.45
02-08-2008,16.97,98.91,2.33,90.52,25.51,4.68
03-08-2008,17.3,98.86,2.42,90.6,25.63,14.76
04-08-2008,18.68,98.86,2.51,89.63,25.51,11.64
05-08-2008,20.06,98.96,2.44,88.73,25.53,11.01
06-08-2008,21.3,99,2.55,88.15,25.57,9.63
07-08-2008,21.28,98.95,2.59,87.82,25.49,11.86
08-08-2008,8.32,98.96,2.8,91.39,25.39,19.2
09-08-2008,11.85,98.9,2.91,92,25.35,56.28
10-08-2008,7.77,98.88,3.75,89.75,24.79,61.18
11-08-2008,4.04,98.76,4.14,91.24,24.85,95.95
12-08-2008,8.63,98.85,3.27,91.75,25.31,76.89
13-08-2008,6.62,98.99,2.62,92.68,24.83,78.97
14-08-2008,7.33,98.99,3.17,90.53,24.99,89.72
15-08-2008,8.89,98.87,2.62,91.93,24.76,21.81
16-08-2008,16.35,98.88,1.85,91.52,24.61,13.64
17-08-2008,17.36,99.13,1.47,87.36,23.87,4.85
18-08-2008,18.87,99.1,2.18,90.58,24.43,6.84
19-08-2008,18.03,99.11,1.46,89.71,24.94,2.84
20-08-2008,18.48,99.18,1.61,89.26,25.46,0.78
21-08-2008,16.52,99.21,1.86,90.92,24.84,7.27
22-08-2008,21.56,99.1,1.72,88.86,24.88,3.79
23-08-2008,20.89,99.03,2.22,87.57,25.29,0.38
24-08-2008,18.71,98.97,2.39,88.46,25.26,0.17
25-08-2008,20.75,98.92,2.34,88.86,25.6,4.55
26-08-2008,17.91,98.97,1.4,86.4,25.1,2.51
